phase,name,x,y,z,vz
209,,-311.0673073,-155.0221414,53.88974442406336,-11.434327953305978
209,,-343.1970352,-218.8206917,90.55545182851746,-10.903408944642225
209,,-240.6858987,-156.1393998,62.46792602295585,-9.65283722403967
209,,-783.0292632,-616.2696343,180.17485600017434,7.623530812819445
209,,-649.8195971,-525.9197759,291.971305609844,2.7918960733224267
209,,-492.6716152,-443.3359439,188.32361822796585,-2.860725798013842
209,,-741.8367498,-605.7672647,187.09790339919817,5.049999813788762
209,,-826.0475287,-814.2027067,152.38300076826437,9.647513809904234
210,,-804.4156685,-793.67385,176.47429534695846,10.421168982668155
210,,-320.8300254,-155.5365347,67.06977957850431,-11.064577067559918
210,,-326.3172943,-127.7044031,49.71160339520721,-14.426952660562526
210,,-306.5825506,-128.3205219,37.001662625668736,-9.01902786800824
210,,-198.2675804,379.1426805,-155.12321312900758,-0.07723328289089315
210,,-143.1446646,348.6835879,-100.22710821041542,-2.9162040314250297
210,,-308.180874,-119.0880108,36.8438217581809,-10.271053503939516
210,,-304.5600477,-141.4925697,42.609303513811035,-12.540419016980078
210,,-309.0963874,-112.2958629,43.4520440395848,-10.44840526260382
210,,-694.1325646,-571.5982706,195.76891427124224,7.2281125867962635
210,,-824.3178326,-837.9519291,141.4703758226987,11.535782013849996
210,,-95.01449077,224.8197776,-58.5249649151515,-4.995483763340336
210,,212.5568399,1009.814014,23.78540457462437,5.09505502314779
210,,-377.6083681,-102.3607048,79.58314955150576,-11.36519528981377
210,,177.7097336,941.1439204,-55.836285790811885,1.8209226801039926
210,,-268.7677522,-133.3731256,-4.0662534904152,-12.99101227460382
210,,221.3078406,999.1031604,-4.980964535469283,0.2856899106762272
210,,13.30649014,744.2377412,66.5651020778834,2.1962835659807824
210,,-123.9375886,434.1636167,-40.61209947573533,0.44399375693914367
210,,-392.1767838,-193.4090186,109.65466105833707,-8.92001026983765
210,,-74.55861813,126.360053,-41.60912285234506,-7.869398371941913
210,,-790.9714014,-774.3657802,168.01875897148537,12.303827001580068
210,,-740.9939726,-605.2938097,174.01511112050312,5.878947004374947
210,,223.8236287,969.9037578,-43.25349700834185,6.072797902604779
210,,-298.8893243,-137.9604888,87.44288209440163,-3.2506839593140056
210,,-103.1962559,440.6959836,-84.03676743027856,7.264551979615718
210,,-210.446812,-117.0455258,-38.07425061275917,-9.465212353657346
210,,325.3835475,1008.357246,-30.919929412293897,3.5765407627157484
210,,-161.5380881,382.7860735,-163.13767207832763,0.31804242281302075
210,,-168.3166873,356.5855565,-170.4695281591917,-2.620514607441311
210,,171.1565481,977.8948905,-11.305068778726227,2.629212099559644
210,,213.6268465,955.9359134,-46.19457629107152,4.9500816247438575
210,,190.4190208,938.2276365,-45.19278578499899,3.242707267055174
210,,-713.4217928,-538.4267074,182.0181280297779,2.5359412921901576
210,,-341.0625711,-217.1227044,89.48194546208109,-10.88801234026793
210,,-5.844572178,619.464958,51.025429447108124,4.23155408555749
210,,-347.0886314,-136.9046029,63.318551224398675,-13.881974715725612
210,,-314.0100137,-177.7475019,61.90510797974447,-11.581815002973524
210,,-272.4518432,-137.7822466,23.581965358180902,-13.498191913939515
210,,-680.6802622,-457.4407711,215.15808269291787,-1.6627131915455586
210,,28.98205544,769.9163107,53.73236533696714,1.4355279234373024
210,,207.258104,926.7830112,-47.97617239446135,3.0368983598882804
210,,67.52515652,789.3358617,48.965123082544,-0.2192846858288675
210,,14.51672859,733.6320655,65.99892774102499,0.44659391278896876
210,,-128.5845169,328.8605457,-1.7821066396538612,-4.558023952534952
210,,-372.7273045,-83.49543074,67.72945802818089,-11.572930765939514
210,,-361.7655412,-98.37500237,38.43865307688585,-10.035941009818814
210,,-384.4673547,-113.7856676,95.10232187495987,-8.703341316135667
210,,-375.7436132,-113.993333,98.12243499042899,-9.186190479249595
210,,-321.2455353,-142.2398334,56.72146138776597,-10.595520220102056
210,,-356.0348869,-162.2213026,81.87722551398052,-13.68283404306096
210,,-367.962562,-173.5617825,105.46743153901346,-12.840798787358231
210,,-349.2832404,-231.1542935,89.11756614502849,-8.907151059011287
210,,-690.71429,-469.0304548,216.0227762932091,-5.326533894209987
210,,-677.0937147,-466.051356,226.87745692117974,-2.019289028778956
210,,-653.240993,-481.9753016,169.63817231399574,2.139823006054687
210,,-510.9257275,-420.202367,162.69448049105074,-2.6933286972891515
210,,-494.9232674,-412.7791451,159.0238007893046,-6.224104311998449
210,,-815.7915365,-836.0540433,168.02197002508782,13.099460794223802
210,,-818.8830661,-851.1891364,158.34489470282728,14.144693281672193
210,,-158.2844217,448.6426938,-115.82322277773532,2.1814806689391433
210,,-342.9516016,-173.4797544,79.94865516057521,-11.956696767067672
210,,-126.5096421,308.6096175,-44.54830605071518,-1.823512779509303
210,,-56.67914233,443.2883814,-104.66619974801168,4.8557577710036215
210,,-309.4380104,-146.5193572,58.03201385578297,-9.765213116838147
210,,-351.5589383,-165.5309088,72.37707251398052,-12.674101868060962
210,,-324.8082591,-174.141936,65.69346797614237,-13.423035136275818
210,,207.8292307,1002.605388,15.513276884530718,3.925571144676227
210,,94.8211975,867.8065947,9.271633486757224,1.3730413956288055
210,,74.01333378,812.8096621,49.551694742357185,-0.32099048355414306
210,,-5.856376836,623.3191597,52.73686214358946,4.178450260243345
210,,-17.01714632,561.1107391,24.494010739542183,3.526879837386432
210,,-81.16039043,741.8350336,134.9988865519236,-3.137740513686852
210,,-71.15535977,442.6680826,14.855439449602287,-0.9060366701775617
210,,-124.0839656,435.3073401,-40.30679670573533,0.2986207569391426
210,,-141.9596764,363.5614893,-60.85292784761828,-3.2100114922022582
210,,-124.8643722,308.694052,-45.407289318871555,-3.212303103723835
210,,-183.2788879,376.5683905,-161.2076939588598,-1.1399304452384023
210,,-300.4253749,-42.04616697,-5.83162325888631,-11.356050933497816
210,,-365.5722058,-157.4251513,109.56168286398052,-11.590409857060962
210,,-329.769277,-166.4195493,75.85551988910119,-9.263897578722535
210,,-311.0673073,-155.0221414,51.83354459495987,-11.509854526135666
210,,-343.1970352,-218.8206917,88.60274532365884,-11.015996123873956
210,,-240.6858987,-156.1393998,60.40242498818089,-9.711217171939515
210,,-783.0292632,-616.2696343,181.84305605517943,7.409569882153567
210,,-649.8195971,-525.9197759,292.5527882437331,2.5553275274190916
210,,-492.6716152,-443.3359439,187.697271978596,-3.080419495509534
210,,-741.8367498,-605.7672647,188.55519251310054,4.8281442758986755
210,,-826.0475287,-814.2027067,154.76532799894073,9.490685364037455
211,,-804.4156685,-793.67385,178.73589175098155,10.251054102002811
211,,-320.8300254,-155.5365347,64.99797034808734,-11.140454171865798
211,,-326.3172943,-127.7044031,47.631249317433756,-14.491414296167997
211,,-306.5825506,-128.3205219,34.92085608017686,-9.0787154542449
211,,-198.2675804,379.1426805,-154.97593208795365,0.006452275709855293
211,,-143.1446646,348.6835879,-100.11827539068341,-2.8315772964104946
211,,-308.180874,-119.0880108,34.7639814894423,-10.326918168780015
211,,-304.5600477,-141.4925697,40.52926039734277,-12.60583454642606
211,,-309.0963874,-112.2958629,41.373706886728066,-10.501401873131798
211,,-694.1325646,-571.5982706,196.76666448035573,6.995354065508538
211,,-824.3178326,-837.9519291,143.8396483362426,11.381738966419306
211,,-95.01449077,224.8197776,-59.001937963670116,-4.907230393432438
211,,212.5568399,1009.814014,24.289561678406425,5.1049804071618805
211,,-377.6083681,-102.3607048,77.5034906638518,-11.431564337873361
211,,177.7097336,941.1439204,-55.832238948407365,1.8630578946678027
211,,-268.7677522,-133.3731256,-6.144590643271933,-13.044008885131799
211,,221.3078406,999.1031604,-4.496255053852334,0.3008367921030539
211,,13.30649014,744.2377412,66.49442352334152,2.1433245162763375
211,,-123.9375886,434.1636167,-40.028585434281666,0.5078687625039797
211,,-392.1767838,-193.4090186,107.67733909025387,-9.031147097611594
211,,-74.55861813,126.360053,-42.58545236608368,-7.792203440534524
211,,-790.9714014,-774.3657802,170.20959040945775,12.125756190408104
211,,-740.9939726,-605.2938097,175.40169844314323,5.6552448065507965
211,,223.8236287,969.9037578,-42.892440902424056,6.10275370331268
211,,-298.8893243,-137.9604888,85.36212628133649,-3.3132368010432147
211,,-103.1962559,440.6959836,-83.38774363115766,7.323238219011947
211,,-210.446812,-117.0455258,-40.1186847784312,-9.49629028393868
211,,325.3835475,1008.357246,-30.484829294996906,3.5575684593598176
211,,-161.5380881,382.7860735,-162.88997282683152,0.3987697122528504
211,,-168.3166873,356.5855565,-170.37359455488183,-2.535594465743432
211,,171.1565481,977.8948905,-11.031909715368656,2.66458848183096
211,,213.6268465,955.9359134,-45.959957666984565,4.98719971115112
211,,190.4190208,938.2276365,-45.167186166407475,3.2847051283855
211,,-713.4217928,-538.4267074,182.9107819374322,2.301624017390086
211,,-341.0625711,-217.1227044,87.49717407073845,-10.997342739422692
211,,-5.844572178,619.464958,51.72074636188871,4.1999117790653395
211,,-347.0886314,-136.9046029,61.244591701243756,-13.955954857087452
211,,-314.0100137,-177.7475019,59.84653066509571,-11.666190665153426
211,,-272.4518432,-137.7822466,21.502125089442302,-13.554056578780017
211,,-680.6802622,-457.4407711,215.3850709804918,-1.8993653952086138
211,,28.98205544,769.9163107,53.47189890530393,1.387565636592767
211,,207.258104,926.7830112,-47.993663190404284,3.079108658793995
211,,67.52515652,789.3358617,48.51369080147764,-0.25631893837472086
211,,14.51672859,733.6320655,65.99375288654456,0.3928744326709362
211,,-128.5845169,328.8605457,-1.7381443323965158,-4.472031432676842
211,,-372.7273045,-83.49543074,65.6496177594423,-11.628795430780016
211,,-361.7655412,-98.37500237,36.3577897374267,-10.096583916263295
211,,-384.4673547,-113.7856676,93.02739564381548,-8.776372002782741
211,,-375.7436132,-113.993333,96.04579277142837,-9.25732045461555
211,,-321.2455353,-142.2398334,54.64407010493404,-10.665698997057333
211,,-356.0348869,-162.2213026,79.8263808533426,-13.770963336735221
211,,-367.962562,-173.5617825,103.43809603470443,-12.937309025872715
211,,-349.2832404,-231.1542935,87.1684095618013,-9.024555021462007
211,,-690.71429,-469.0304548,216.36661259770776,-5.563680091046132
211,,-677.0937147,-466.051356,227.13960666314603,-2.256129830870844
211,,-653.240993,-481.9753016,169.8886108185782,1.9030411960310214
211,,-510.9257275,-420.202367,161.94256119811783,-2.9098652304526973
211,,-494.9232674,-412.7791451,158.17280342017094,-6.4367506833086345
211,,-815.7915365,-836.0540433,170.37626377336673,12.942739425733734
211,,-818.8830661,-851.1891364,160.72352670111792,13.992433174671824
211,,-158.2844217,448.6426938,-115.23970873628167,2.2453556745039793
211,,-342.9516016,-173.4797544,77.90210033574807,-12.04669661918668
211,,-126.5096421,308.6096175,-44.62306191313765,-1.7356949463804474
211,,-56.67914233,443.2883814,-103.93462824350996,4.906279212176571
211,,-309.4380104,-146.5193572,55.95394627069256,-9.834440172475084
211,,-351.5589383,-165.5309088,70.3262278533426,-12.762231161735222
211,,-324.8082591,-174.141936,63.63671761944056,-13.508350701847402
211,,207.8292307,1002.605388,15.997986366147668,3.9407180261030534
211,,94.8211975,867.8065947,8.663332934461277,1.380525057915745
211,,74.01333378,812.8096621,48.99087314426365,-0.34598916310229066
211,,-5.856376836,623.3191597,53.422422160777444,4.145935296361751
211,,-17.01714632,561.1107391,25.36130638857896,3.520908050034448
211,,-81.16039043,741.8350336,135.2052770219931,-3.190955007400735
211,,-71.15535977,442.6680826,15.563708605804699,-0.8529767927149376
211,,-124.0839656,435.3073401,-39.72328266428167,0.36249576250397864
211,,-141.9596764,363.5614893,-60.655023699904156,-3.127723421022833
211,,-124.8643722,308.694052,-45.4687556015244,-3.1246482405673572
211,,-183.2788879,376.5683905,-161.04768523975827,-1.0565789655020488
211,,-300.4253749,-42.04616697,-7.839221158182289,-11.374894345345538
211,,-365.5722058,-157.4251513,107.5108382033426,-11.678539150735222
211,,-329.769277,-166.4195493,73.79518663484276,-9.347332386653473
211,,-311.0673073,-155.0221414,49.758618363815486,-11.582885212782742
211,,-343.1970352,-218.8206917,86.62166520307984,-11.126230582949665
211,,-240.6858987,-156.1393998,58.32258471944229,-9.767081836780015
211,,-783.0292632,-616.2696343,183.4515720064813,7.193812228784551
211,,-649.8195971,-525.9197759,293.06950730039125,2.318147171914911
211,,-492.6716152,-443.3359439,187.01248025967064,-3.2993637811294145
211,,-741.8367498,-605.7672647,189.95078858454372,4.60472055275103
211,,-826.0475287,-814.2027067,157.10349126828046,9.331282729037664
212,,-804.4156685,-793.67385,180.94964826103168,10.078497863862308
212,,-320.8300254,-155.5365347,62.90733470151518,-11.213818310868003
212,,-326.3172943,-127.7044031,45.53499715851171,-14.553347079191967
212,,-306.5825506,-128.3205219,32.825370263804146,-9.135871366636518
212,,-198.2675804,379.1426805,-154.808617651176,0.08993790515681288
212,,-143.1446646,348.6835879,-99.98916916286161,-2.747101710409813
212,,-308.180874,-119.0880108,32.67043552623335,-10.380250533643103
212,,-304.5600477,-141.4925697,38.43307526500309,-12.668722057657025
212,,-309.0963874,-112.2958629,39.28239305549832,-10.5518666722763
212,,-694.1325646,-571.5982706,197.70012222732464,6.761528171729997
212,,-824.3178326,-837.9519291,146.1655310384757,11.225135889752641
212,,-95.01449077,224.8197776,-59.45754133598497,-4.8183884369086005
212,,212.5568399,1009.814014,24.795936844481684,5.114240123725967
212,,-377.6083681,-102.3607048,75.40744578487525,-11.49540629171241
212,,177.7097336,941.1439204,-55.818424128323656,1.90518137515979
212,,-268.7677522,-133.3731256,-8.23590447450168,-13.0944736842763
212,,221.3078406,999.1031604,-4.008116385748398,0.31534299435168545
212,,13.30649014,744.2377412,66.41135517379578,2.090465470944773
212,,-123.9375886,434.1636167,-39.429931382172526,0.5709885787149349
212,,-392.1767838,-193.4090186,105.67200916424596,-9.139902605229512
212,,-74.55861813,126.360053,-43.542888936308444,-7.713795571370049
212,,-790.9714014,-774.3657802,172.3503895210053,11.945321565515698
212,,-740.9939726,-605.2938097,176.72609875042076,5.430052255746211
212,,223.8236287,969.9037578,-42.524505926324984,6.1322298349166715
212,,-298.8893243,-137.9604888,83.26596010558971,-3.3732593910509197
212,,-103.1962559,440.6959836,-82.72483976790505,7.3810856042441895
212,,-210.446812,-117.0455258,-42.17056214075538,-9.524867864005408
212,,325.3835475,1008.357246,-30.05417612111517,3.5380250893036016
212,,-161.5380881,382.7860735,-162.62298609239554,0.4791695462334056
212,,-168.3166873,356.5855565,-170.25731234481725,-2.4508091134586474
212,,171.1565481,977.8948905,-10.7506001040835,2.6996001889443364
212,,213.6268465,955.9359134,-45.71677778064378,5.024003603932611
212,,190.4190208,938.2276365,-45.13185457127108,3.3266629578614415
212,,-713.4217928,-538.4267074,183.7388340879899,2.0663541760478923
212,,-341.0625711,-217.1227044,85.48487060364859,-11.10428194026036
212,,-5.844572178,619.464958,52.408504347553844,4.167375148877453
212,,-347.0886314,-136.9046029,59.15229377421222,-14.027418500785988
212,,-314.0100137,-177.7475019,57.766933525159715,-11.748073567075512
212,,-272.4518432,-137.7822466,19.40857912623335,-13.607388943643102
212,,-680.6802622,-457.4407711,215.54767685873307,-2.136235822992936
212,,28.98205544,769.9163107,53.200255617251976,1.3399498921612267
212,,207.258104,926.7830112,-48.00136444028817,3.1213355059172927
212,,67.52515652,789.3358617,48.05367876919877,-0.29275875325425815
212,,14.51672859,733.6320655,65.97599490135093,0.3391698628892768
212,,-128.5845169,328.8605457,-1.6735566101063455,-4.386107819395823
212,,-372.7273045,-83.49543074,63.55607179623334,-11.682127795643101
212,,-361.7655412,-98.37500237,34.2620035042778,-10.154695532464395
212,,-384.4673547,-113.7856676,90.93437505326048,-8.846884557392588
212,,-375.7436132,-113.993333,93.95154432342736,-9.325929293788077
212,,-321.2455353,-142.2398334,52.549316664924895,-10.733355268422866
212,,-356.0348869,-162.2213026,77.75354380726421,-13.856611086326284
212,,-367.962562,-173.5617825,101.38458795776715,-13.031367892752233
212,,-349.2832404,-231.1542935,85.18958896079403,-9.139614696765005
212,,-690.71429,-469.0304548,216.6457694730941,-5.801174463828114
212,,-677.0937147,-466.051356,227.3372733290126,-2.493228014829047
212,,-653.240993,-481.9753016,170.07459869756778,1.6660150412583694
212,,-510.9257275,-420.202367,161.13315473672085,-3.1255078342659153
212,,-494.9232674,-412.7791451,157.26551395758062,-6.648387766379187
212,,-815.7915365,-836.0540433,172.6864246891399,12.78347460274891
212,,-818.8830661,-851.1891364,163.05926375104042,13.837602667368472
212,,-158.2844217,448.6426938,-114.64105468417253,2.3084754907149345
212,,-342.9516016,-173.4797544,75.83306757879559,-12.134221044781118
212,,-126.5096421,308.6096175,-44.676709013688196,-1.6477957097605356
212,,-56.67914233,443.2883814,-103.19114969021462,4.9558562728810935
212,,-309.4380104,-146.5193572,53.858760595217355,-9.90114344183445
212,,-351.5589383,-165.5309088,68.25339080726421,-12.847878911326283
212,,-324.8082591,-174.141936,61.55870413107678,-13.591176183278048
212,,207.8292307,1002.605388,16.486125034251604,3.9552242283516854
212,,94.8211975,867.8065947,8.056866655667273,1.3888037178190333
212,,74.01333378,812.8096621,48.424305523714246,-0.37025175594024295
212,,-5.856376836,623.3191597,54.10022005927814,4.112538658006747
212,,-17.01714632,561.1107391,26.22705910364298,3.5138190116370325
212,,-81.16039043,741.8350336,135.39915313484832,-3.2444293834097504
212,,-71.15535977,442.6680826,16.284497113077656,-0.800831495525856
212,,-124.0839656,435.3073401,-39.12462861217253,0.42561557871493383
212,,-141.9596764,363.5614893,-60.43743985837907,-3.0456995457414244
212,,-124.8643722,308.694052,-45.50915735112935,-3.0369287868781742
212,,-183.2788879,376.5683905,-160.867727939821,-0.9734435686179284
212,,-300.4253749,-42.04616697,-9.851201718917336,-11.391277239543264
212,,-365.5722058,-157.4251513,105.43800115726421,-11.764186900326283
212,,-329.769277,-166.4195493,71.71407696117711,-9.42827184386131
212,,-311.0673073,-155.0221414,47.66559777326048,-11.653397767392587
212,,-343.1970352,-218.8206917,84.61281492297638,-11.234078743385252
212,,-240.6858987,-156.1393998,56.22903875623334,-9.820414201643102
212,,-783.0292632,-616.2696343,184.99991388453924,6.976323574583701
212,,-649.8195971,-525.9197759,293.52130538218825,2.080427254243788
212,,-492.6716152,-443.3359439,186.26945166538104,-3.5174919623231227
212,,-741.8367498,-605.7672647,191.28426650144493,4.37979670137625
212,,-826.0475287,-814.2027067,159.39677834910137,9.169354460491645
213,,-804.4156685,-793.67385,183.1148905454308,9.903552830548378
213,,-320.8300254,-155.5365347,60.79850946665823,-11.284647137139096
213,,-326.3172943,-127.7044031,43.42348545715508,-14.612732144308783
213,,-306.5825506,-128.3205219,30.71584348183,-9.190478194938493
213,,-198.2675804,379.1426805,-154.62132078427294,0.17319817491849854
213,,-143.1446646,348.6835879,-99.83982885395773,-2.662803005504806
213,,-308.180874,-119.0880108,30.563821582935397,-10.431034352973786
213,,-304.5600477,-141.4925697,36.32138663508942,-12.729062394527851
213,,-309.0963874,-112.2958629,37.17873958034746,-10.599784287970643
213,,-694.1325646,-571.5982706,198.56900317187672,6.526706131092995
213,,-824.3178326,-837.9519291,148.44731544299572,11.066020486664186
213,,-95.01449077,224.8197776,-59.8916362508954,-4.728984955889394
213,,212.5568399,1009.814014,25.304375826069144,5.122831352240679
213,,-377.6083681,-102.3607048,73.29565339015099,-11.556701704453332
213,,177.7097336,941.1439204,-55.794845538688776,1.947280290359741
213,,-268.7677522,-133.3731256,-10.339557949652537,-13.142391299970644
213,,221.3078406,999.1031604,-3.516697222924437,0.3292040986923943
213,,13.30649014,744.2377412,66.31592233267017,2.03772253136336
213,,-123.9375886,434.1636167,-38.816319675231405,0.6333339786645422
213,,-392.1767838,-193.4090186,103.63928212323519,-9.246243664710228
213,,-74.55861813,126.360053,-44.48114091856513,-7.6341986482449915
213,,-790.9714014,-774.3657802,174.44050419798043,11.762578089037493
213,,-740.9939726,-605.2938097,177.9879086171723,5.203437947793655
213,,223.8236287,969.9037578,-42.149804156602684,6.161217318701521
213,,-298.8893243,-137.9604888,81.15502207968444,-3.4307334458747567
213,,-103.1962559,440.6959836,-82.04825776745929,7.438076514438517
213,,-210.446812,-117.0455258,-44.22925767801016,-9.550936388849802
213,,325.3835475,1008.357246,-29.62810107177719,3.5179166056469358
213,,-161.5380881,382.7860735,-162.33679320176532,0.5592174341863971
213,,-168.3166873,356.5855565,-170.12071694968563,-2.366184377026607
213,,171.1565481,977.8948905,-10.461225634503492,2.7342365559946167
213,,213.6268465,955.9359134,-45.46511070699833,5.060482092266057
213,,190.4190208,938.2276365,-45.08680176193593,3.3685679747216897
213,,-713.4217928,-538.4267074,184.50203224874437,1.8302034336363469
213,,-341.0625711,-217.1227044,83.44564802794152,-11.208797368064399
213,,-5.844572178,619.464958,53.08849390635857,4.133954105966579
213,,-347.0886314,-136.9046029,57.04229477752108,-14.096343878303063
213,,-314.0100137,-177.7475019,55.66695002537112,-11.827438766414623
213,,-272.4518432,-137.7822466,17.301965182935398,-13.658172762973784
213,,-680.6802622,-457.4407711,215.64585079631587,-2.3732523218716066
213,,28.98205544,769.9163107,52.917518217988295,1.2926951943597038
213,,207.258104,926.7830112,-47.99927379823768,3.1635660385514743
213,,67.52515652,789.3358617,47.5852271098286,-0.3285930305468696
213,,14.51672859,733.6320655,65.94565919469842,0.28549656237619936
213,,-128.5845169,328.8605457,-1.5883631468292094,-4.300279285856843
213,,-372.7273045,-83.49543074,61.44945785293539,-11.732911614973784
213,,-361.7655412,-98.37500237,32.15193277422841,-10.210258157060867
213,,-384.4673547,-113.7856676,88.82389765764226,-8.914857501158
213,,-375.7436132,-113.993333,91.84032757479093,-9.391996097850127
213,,-321.2455353,-142.2398334,50.437839149929026,-10.798468425442984
213,,-356.0348869,-162.2213026,75.65934578198915,-13.939751202699956
213,,-367.962562,-173.5617825,99.30753282665457,-13.122946736754777
213,,-349.2832404,-231.1542935,83.18170710993093,-9.252295036628581
213,,-690.71429,-469.0304548,216.86016188547964,-6.038944669469335
213,,-677.0937147,-466.051356,227.47039670759818,-2.7305113582499576
213,,-653.240993,-481.9753016,170.19607929725478,1.4288167421995859
213,,-510.9257275,-420.202367,160.26650765990894,-3.3401908219027066
213,,-494.9232674,-412.7791451,156.30220877069308,-6.858951094504438
213,,-815.7915365,-836.0540433,174.9517490750133,12.62171483887726
213,,-818.8830661,-851.1891364,165.3513943644627,13.68024892263454
213,,-158.2844217,448.6426938,-114.0274429772314,2.370820890664542
213,,-342.9516016,-173.4797544,73.74218713713826,-12.219243383063095
213,,-126.5096421,308.6096175,-44.7092310109403,-1.559841844608541
213,,-56.67914233,443.2883814,-102.4359905588951,5.004473851464244
213,,-309.4380104,-146.5193572,51.747095043210635,-9.965302606454223
213,,-351.5589383,-165.5309088,66.15919278198915,-12.931019027699957
213,,-324.8082591,-174.141936,59.46006049408963,-13.671486351123765
213,,207.8292307,1002.605388,16.977544197075567,3.9690853326923943
213,,94.8211975,867.8065947,7.452419385878644,1.3978748535786685
213,,74.01333378,812.8096621,47.8521644626947,-0.39377087144718237
213,,-5.856376836,623.3191597,54.77004937528563,4.078270518117899
213,,-17.01714632,561.1107391,27.09100516807041,3.5056148815839543
213,,-81.16039043,741.8350336,135.58045583394713,-3.298147352900943
213,,-71.15535977,442.6680826,17.017585412259542,-0.7496166625729717
213,,-124.0839656,435.3073401,-38.51101690523141,0.48796097866454113
213,,-141.9596764,363.5614893,-60.20024260118894,-2.9639648516250343
213,,-124.8643722,308.694052,-45.5284822609221,-2.9491714628516372
213,,-183.2788879,376.5683905,-160.66787687578488,-0.8905495784332911
213,,-300.4253749,-42.04616697,-11.866952072322567,-11.405194625702723
213,,-365.5722058,-157.4251513,103.34380313198915,-11.847327016699957
213,,-329.769277,-166.4195493,69.61282479427088,-9.506691295403304
213,,-311.0673073,-155.0221414,45.55512037764227,-11.721370711157999
213,,-343.1970352,-218.8206917,82.57680639860395,-11.339507753586302
213,,-240.6858987,-156.1393998,54.122424812935385,-9.871198020973784
213,,-783.0292632,-616.2696343,186.48761004941798,6.7571701687019505
213,,-649.8195971,-525.9197759,293.90804486705173,1.8422401861954907
213,,-492.6716152,-443.3359439,185.46841252943486,-3.734737595133623
213,,-741.8367498,-605.7672647,192.55522007351303,4.15344123575834
213,,-826.0475287,-814.2027067,161.64449068394316,9.004949883318627
214,,-804.4156685,-793.67385,185.23095905040384,9.726272292012895
214,,-320.8300254,-155.5365347,58.672137012111584,-11.352919075532464
214,,-326.3172943,-127.7044031,41.297357400283104,-14.669551402252322
214,,-306.5825506,-128.3205219,28.592918316547554,-9.24251930538193
214,,-198.2675804,379.1426805,-154.41409853968446,0.256207723110199
214,,-143.1446646,348.6835879,-99.67029995447653,-2.5787068598976157
214,,-308.180874,-119.0880108,28.444781354562693,-10.479254157528743
214,,-304.5600477,-141.4925697,34.194837748415125,-12.786837176787387
214,,-309.0963874,-112.2958629,35.06338725450288,-10.645140124044893
214,,-694.1325646,-571.5982706,199.37304264445905,6.290959472665906
214,,-824.3178326,-837.9519291,150.68430649616857,10.904441225247137
214,,-95.01449077,224.8197776,-60.304090478885115,-4.639047183541222
214,,212.5568399,1009.814014,25.814723747729758,5.13075147573459
214,,-377.6083681,-102.3607048,71.16875675210017,-11.615431904919607
214,,177.7097336,941.1439204,-55.76151036176957,1.9893418165302605
214,,-268.7677522,-133.3731256,-12.45491027549712,-13.187747136044893
214,,221.3078406,999.1031604,-3.0221472564179788,0.34241588289852065
214,,13.30649014,744.2377412,66.20815406973256,1.9851117635424322
214,,-123.9375886,434.1636167,-38.18793722552847,0.694885971340018
214,,-392.1767838,-193.4090186,101.57977715556957,-9.350137883536878
214,,-74.55861813,126.360053,-45.39992251221096,-7.553436917153203
214,,-790.9714014,-774.3657802,176.47929777120493,11.577581426406717
214,,-740.9939726,-605.2938097,179.1867436838891,4.9754709116065925
214,,223.8236287,969.9037578,-41.76844973104594,6.189707324798867
214,,-298.8893243,-137.9604888,79.02995521579238,-3.4856414583608606
214,,-103.1962559,440.6959836,-81.35820372325176,7.494193589611614
214,,-210.446812,-117.0455258,-46.294144291591955,-9.574487917746666
214,,325.3835475,1008.357246,-29.20673393357049,3.4972491336287375
214,,-161.5380881,382.7860735,-162.0314813320677,0.6388889927497294
214,,-168.3166873,356.5855565,-169.9638499777675,-2.2817460339618147
214,,171.1565481,977.8948905,-10.163874452895246,2.7684870324088733
214,,213.6268465,955.9359134,-45.20503310627673,5.096624064450545
214,,190.4190208,938.2276365,-45.03204146192421,3.410407414292161
214,,-713.4217928,-538.4267074,185.2001439421426,1.5932437239592558
214,,-341.0625711,-217.1227044,81.38012751056807,-11.31085718642304
214,,-5.844572178,619.464958,53.760507906896216,4.0996588307061375
214,,-347.0886314,-136.9046029,54.91523743730507,-14.162709994300986
214,,-314.0100137,-177.7475019,53.547219841046854,-11.904262087762223
214,,-272.4518432,-137.7822466,15.182924954562694,-13.706392567528745
214,,-680.6802622,-457.4407711,215.67956288850792,-2.610342694323036
214,,28.98205544,769.9163107,52.62377283206368,1.24581593742692
214,,207.258104,926.7830112,-47.98739190108264,3.2057873928672125
214,,67.52515652,789.3358617,47.10847851828062,-0.3638108547845542
214,,14.51672859,733.6320655,65.90275500713716,0.23187088053899058
214,,-128.5845169,328.8605457,-1.4825898933193145,-4.2145719762626745
214,,-372.7273045,-83.49543074,59.330417624562685,-11.781131419528744
214,,-361.7655412,-98.37500237,30.02822029526353,-10.263254865139022
214,,-384.4673547,-113.7856676,86.69660632882008,-8.980270128861841
214,,-375.7436132,-113.993333,89.7127856225925,-9.455500742213179
214,,-321.2455353,-142.2398334,48.31028073645172,-10.861018634019299
214,,-356.0348869,-162.2213026,73.5444246905232,-14.020358360571377
214,,-367.962562,-173.5617825,97.20756333248079,-13.2120176620773
214,,-349.2832404,-231.1542935,81.14537562947487,-9.362561717529633
214,,-690.71429,-469.0304548,217.00972452885864,-6.276918280861802
