phase,x,y,z,l,b,d
32,-314.0,-177.7,-75.5,209.5,-11.8,368.6
32,-272.5,-137.8,-65.7,206.8,-12.1,312.3
32,-680.7,-457.4,-208.1,213.9,-14.2,846.1
32,29.0,769.9,-19.9,87.8,-1.5,770.7
32,207.3,926.8,17.8,77.4,1.1,949.9
32,67.5,789.3,-6.8,85.1,-0.5,792.2
32,14.5,733.6,-17.6,88.9,-1.4,734.0
32,-128.6,328.9,134.2,111.4,20.8,377.8
32,-372.7,-83.5,-21.5,192.6,-3.2,382.5
32,-361.8,-98.4,-58.8,195.2,-8.9,379.5
32,-384.5,-113.8,-23.1,196.5,-3.3,401.7
32,-375.7,-114.0,-16.8,196.9,-2.5,393.0
32,-321.2,-142.2,-56.6,203.9,-9.2,355.8
32,-356.0,-162.2,-62.0,204.5,-9.0,396.1
32,-368.0,-173.6,-52.7,205.3,-7.4,410.3
32,-349.3,-231.2,-105.3,213.5,-14.1,431.9
32,-690.7,-469.0,-209.3,214.2,-14.1,860.7
32,-677.1,-466.1,-197.1,214.5,-13.5,845.3
32,-653.2,-482.0,-254.1,216.4,-17.4,850.6
32,-510.9,-420.2,-215.1,219.4,-18.0,695.6
32,-494.9,-412.8,-210.8,219.8,-18.1,678.1
32,-815.8,-836.1,-122.6,225.7,-6.0,1174.6
32,-818.9,-851.2,-124.1,226.1,-6.0,1187.7
32,-158.3,448.6,-16.5,109.4,-2.0,476.0
32,-343.0,-173.5,-67.1,206.8,-9.9,390.2
32,-126.5,308.6,94.7,112.3,15.9,346.7
32,-56.7,443.3,-26.9,97.3,-3.4,447.7
32,-309.4,-146.5,-53.7,205.3,-8.9,346.5
32,-351.6,-165.5,-71.5,205.2,-10.4,395.1
32,-324.8,-174.1,-73.3,208.2,-11.2,375.7
32,207.8,1002.6,35.8,78.3,2.0,1024.5
32,94.8,867.8,23.7,83.8,1.6,873.3
32,74.0,812.8,13.0,84.8,0.9,816.3
32,-5.9,623.3,0.0,90.5,0.0,623.3
32,-17.0,561.1,12.9,91.7,1.3,561.5
32,-81.2,741.8,51.5,96.2,3.9,748.0
32,-71.2,442.7,96.7,99.1,12.2,458.7
32,-124.1,435.3,59.0,105.9,7.4,456.5
32,-142.0,363.6,68.8,111.3,10.0,396.4
32,-124.9,308.7,93.6,112.0,15.7,345.9
32,-183.3,376.6,-29.7,116.0,-4.1,419.9
32,-300.4,-42.0,-33.7,188.0,-6.3,305.2
32,-365.6,-157.4,-34.3,203.3,-4.9,399.5
32,-329.8,-166.4,-60.0,206.8,-9.2,374.2
32,-311.1,-155.0,-66.3,206.5,-10.8,353.8
32,-343.2,-218.8,-93.3,212.5,-12.9,417.6
32,-240.7,-156.1,-28.9,213.0,-5.8,288.3
32,-783.0,-616.3,-214.1,218.2,-12.1,1019.2
32,-649.8,-525.9,-134.4,219.0,-9.1,846.7
32,-492.7,-443.3,-195.0,222.0,-16.4,690.9
32,-741.8,-605.8,-220.1,219.2,-12.9,982.7
32,-826.0,-814.2,-140.7,224.6,-6.9,1168.3
33,-804.4,-793.7,-140.6,224.6,-7.1,1138.8
33,-320.8,-155.5,-53.8,205.9,-8.6,360.5
33,-326.3,-127.7,-51.9,201.4,-8.4,354.2
33,-306.6,-128.3,-56.6,202.7,-9.7,337.1
33,-198.3,379.1,-23.3,117.6,-3.1,428.5
33,-143.1,348.7,33.3,112.3,5.0,378.4
33,-308.2,-119.1,-50.3,201.1,-8.7,334.2
33,-304.6,-141.5,-60.6,204.9,-10.2,341.3
33,-309.1,-112.3,-38.9,200.0,-6.7,331.2
33,-694.1,-571.6,-228.0,219.5,-14.2,927.6
33,-824.3,-838.0,-146.5,225.5,-7.1,1184.6
33,-95.0,224.8,83.2,112.9,18.8,257.8
33,212.6,1009.8,35.2,78.1,2.0,1032.5
33,-377.6,-102.4,-25.2,195.2,-3.7,392.0
33,177.7,941.1,9.6,79.3,0.6,957.8
33,-268.8,-133.4,-86.4,206.4,-16.1,312.3
33,221.3,999.1,14.8,77.5,0.8,1023.4
33,13.3,744.2,-15.5,89.0,-1.2,744.5
33,-123.9,434.2,58.1,105.9,7.3,455.3
33,-392.2,-193.4,-71.8,206.2,-9.3,443.1
33,-74.6,126.4,84.5,120.5,29.9,169.4
33,-791.0,-774.4,-163.4,224.4,-8.4,1119.0
33,-741.0,-605.3,-236.4,219.2,-13.9,985.6
33,223.8,969.9,0.7,77.0,0.0,995.4
33,-298.9,-138.0,-10.9,204.8,-1.9,329.4
33,-103.2,440.7,6.2,103.2,0.8,452.7
33,-210.4,-117.0,-84.0,209.1,-19.2,255.0
33,325.4,1008.4,-64.3,72.1,-3.5,1061.6
33,-161.5,382.8,-36.4,112.9,-5.0,417.1
33,-168.3,356.6,-36.5,115.3,-5.3,396.0
33,171.2,977.9,41.8,80.1,2.4,993.7
33,213.6,955.9,9.9,77.4,0.6,979.5
33,190.4,938.2,19.9,78.5,1.2,957.5
33,-713.4,-538.4,-243.6,217.0,-15.2,926.4
33,-341.1,-217.1,-88.8,212.5,-12.4,414.0
33,-5.8,619.5,-1.0,90.5,-0.1,619.5
33,-347.1,-136.9,-54.3,201.5,-8.3,377.1
33,-314.0,-177.7,-73.4,209.5,-11.5,368.2
33,-272.5,-137.8,-63.6,206.8,-11.8,311.9
33,-680.7,-457.4,-208.2,213.9,-14.2,846.1
33,29.0,769.9,-19.6,87.8,-1.5,770.7
33,207.3,926.8,17.8,77.4,1.1,949.9
33,67.5,789.3,-6.4,85.1,-0.5,792.2
33,14.5,733.6,-17.5,88.9,-1.4,734.0
33,-128.6,328.9,134.2,111.4,20.8,377.8
33,-372.7,-83.5,-19.4,192.6,-2.9,382.4
33,-361.8,-98.4,-56.7,195.2,-8.6,379.2
33,-384.5,-113.8,-21.0,196.5,-3.0,401.5
33,-375.7,-114.0,-14.7,196.9,-2.1,392.9
33,-321.2,-142.2,-54.5,203.9,-8.8,355.5
33,-356.0,-162.2,-59.9,204.5,-8.7,395.8
33,-368.0,-173.6,-50.7,205.3,-7.1,410.0
33,-349.3,-231.2,-103.3,213.5,-13.9,431.4
33,-690.7,-469.0,-209.5,214.2,-14.1,860.8
33,-677.1,-466.1,-197.2,214.5,-13.5,845.3
33,-653.2,-482.0,-254.2,216.4,-17.4,850.7
33,-510.9,-420.2,-214.2,219.4,-17.9,695.3
33,-494.9,-412.8,-209.9,219.8,-18.0,677.8
33,-815.8,-836.1,-124.8,225.7,-6.1,1174.8
33,-818.9,-851.2,-126.4,226.1,-6.1,1187.9
33,-158.3,448.6,-17.1,109.4,-2.1,476.0
33,-343.0,-173.5,-65.0,206.8,-9.6,389.8
33,-126.5,308.6,94.8,112.3,15.9,346.7
33,-56.7,443.3,-27.7,97.3,-3.5,447.8
33,-309.4,-146.5,-51.6,205.3,-8.6,346.2
33,-351.6,-165.5,-69.4,205.2,-10.1,394.8
33,-324.8,-174.1,-71.2,208.2,-10.9,375.3
33,207.8,1002.6,35.3,78.3,2.0,1024.5
33,94.8,867.8,24.3,83.8,1.6,873.3
33,74.0,812.8,13.6,84.8,1.0,816.3
33,-5.9,623.3,-0.6,90.5,-0.1,623.3
33,-17.0,561.1,12.0,91.7,1.2,561.5
33,-81.2,741.8,51.3,96.2,3.9,748.0
33,-71.2,442.7,95.9,99.1,12.1,458.5
33,-124.1,435.3,58.4,105.9,7.4,456.4
33,-142.0,363.6,68.6,111.3,10.0,396.3
33,-124.9,308.7,93.6,112.0,15.7,345.9
33,-183.3,376.6,-29.9,116.0,-4.1,419.9
33,-300.4,-42.0,-31.7,188.0,-6.0,305.0
33,-365.6,-157.4,-32.2,203.3,-4.6,399.3
33,-329.8,-166.4,-57.9,206.8,-8.9,373.9
33,-311.1,-155.0,-64.2,206.5,-10.5,353.5
33,-343.2,-218.8,-91.3,212.5,-12.6,417.1
33,-240.7,-156.1,-26.8,213.0,-5.3,288.1
33,-783.0,-616.3,-215.6,218.2,-12.2,1019.5
33,-649.8,-525.9,-134.7,219.0,-9.2,846.7
33,-492.7,-443.3,-194.2,222.0,-16.3,690.6
33,-741.8,-605.8,-221.4,219.2,-13.0,983.0
33,-826.0,-814.2,-143.0,224.6,-7.0,1168.6
34,-804.4,-793.7,-142.8,224.6,-7.2,1139.0
34,-320.8,-155.5,-51.7,205.9,-8.3,360.2
34,-326.3,-127.7,-49.8,201.4,-8.1,353.9
34,-306.6,-128.3,-54.4,202.7,-9.3,336.8
34,-198.3,379.1,-23.5,117.6,-3.1,428.5
34,-143.1,348.7,33.1,112.3,5.0,378.4
34,-308.2,-119.1,-48.2,201.1,-8.3,333.9
34,-304.6,-141.5,-58.5,204.9,-9.9,340.9
34,-309.1,-112.3,-36.8,200.0,-6.4,330.9
34,-694.1,-571.6,-228.8,219.5,-14.3,927.8
34,-824.3,-838.0,-148.8,225.5,-7.2,1184.8
34,-95.0,224.8,83.6,112.9,18.9,258.0
34,212.6,1009.8,34.7,78.1,1.9,1032.5
34,-377.6,-102.4,-23.1,195.2,-3.4,391.9
34,177.7,941.1,9.6,79.3,0.6,957.8
34,-268.8,-133.4,-84.3,206.4,-15.7,311.7
34,221.3,999.1,14.3,77.5,0.8,1023.4
34,13.3,744.2,-15.4,89.0,-1.2,744.5
34,-123.9,434.2,57.4,105.9,7.2,455.2
34,-392.2,-193.4,-69.7,206.2,-9.1,442.8
34,-74.6,126.4,85.4,120.5,30.2,169.8
34,-791.0,-774.4,-165.5,224.4,-8.5,1119.3
34,-741.0,-605.3,-237.5,219.2,-13.9,985.8
34,223.8,969.9,0.3,77.0,0.0,995.4
34,-298.9,-138.0,-8.8,204.8,-1.5,329.3
34,-103.2,440.7,5.5,103.2,0.7,452.7
34,-210.4,-117.0,-82.0,209.1,-18.8,254.3
34,325.4,1008.4,-64.8,72.1,-3.5,1061.6
34,-161.5,382.8,-36.7,112.9,-5.0,417.1
34,-168.3,356.6,-36.6,115.3,-5.3,396.0
34,171.2,977.9,41.5,80.1,2.4,993.6
34,213.6,955.9,9.6,77.4,0.6,979.5
34,190.4,938.2,19.9,78.5,1.2,957.5
34,-713.4,-538.4,-244.3,217.0,-15.3,926.6
34,-341.1,-217.1,-86.7,212.5,-12.1,413.5
34,-5.8,619.5,-1.7,90.5,-0.2,619.5
34,-347.1,-136.9,-52.2,201.5,-8.0,376.8
34,-314.0,-177.7,-71.3,209.5,-11.2,367.8
34,-272.5,-137.8,-61.5,206.8,-11.4,311.5
34,-680.7,-457.4,-208.3,213.9,-14.3,846.1
34,29.0,769.9,-19.3,87.8,-1.4,770.7
34,207.3,926.8,17.8,77.4,1.1,949.9
34,67.5,789.3,-5.9,85.1,-0.4,792.2
34,14.5,733.6,-17.5,88.9,-1.4,734.0
34,-128.6,328.9,134.0,111.4,20.8,377.7
34,-372.7,-83.5,-17.3,192.6,-2.6,382.3
34,-361.8,-98.4,-54.6,195.2,-8.3,378.9
34,-384.5,-113.8,-18.8,196.5,-2.7,401.4
34,-375.7,-114.0,-12.6,196.9,-1.8,392.8
34,-321.2,-142.2,-52.4,203.9,-8.5,355.2
34,-356.0,-162.2,-57.8,204.5,-8.4,395.5
34,-368.0,-173.6,-48.6,205.3,-6.8,409.8
34,-349.3,-231.2,-101.2,213.5,-13.6,430.9
34,-690.7,-469.0,-209.6,214.2,-14.1,860.8
34,-677.1,-466.1,-197.3,214.5,-13.5,845.4
34,-653.2,-482.0,-254.3,216.4,-17.4,850.7
34,-510.9,-420.2,-213.3,219.4,-17.9,695.0
34,-494.9,-412.8,-208.9,219.8,-18.0,677.5
34,-815.8,-836.1,-127.1,225.7,-6.2,1175.1
34,-818.9,-851.2,-128.7,226.1,-6.2,1188.2
34,-158.3,448.6,-17.8,109.4,-2.1,476.0
34,-343.0,-173.5,-62.9,206.8,-9.3,389.5
34,-126.5,308.6,94.8,112.3,15.9,346.7
34,-56.7,443.3,-28.4,97.3,-3.6,447.8
34,-309.4,-146.5,-49.5,205.3,-8.2,345.9
34,-351.6,-165.5,-67.3,205.2,-9.8,394.4
34,-324.8,-174.1,-69.1,208.2,-10.6,374.9
34,207.8,1002.6,34.8,78.3,1.9,1024.5
34,94.8,867.8,24.9,83.8,1.6,873.3
34,74.0,812.8,14.1,84.8,1.0,816.3
34,-5.9,623.3,-1.3,90.5,-0.1,623.3
34,-17.0,561.1,11.1,91.7,1.1,561.5
34,-81.2,741.8,51.1,96.2,3.9,748.0
34,-71.2,442.7,95.2,99.1,12.0,458.4
34,-124.1,435.3,57.7,105.9,7.3,456.3
34,-142.0,363.6,68.3,111.3,9.9,396.3
34,-124.9,308.7,93.6,112.0,15.7,345.9
34,-183.3,376.6,-30.2,116.0,-4.1,419.9
34,-300.4,-42.0,-29.7,188.0,-5.6,304.8
34,-365.6,-157.4,-30.1,203.3,-4.3,399.2
34,-329.8,-166.4,-55.8,206.8,-8.6,373.6
34,-311.1,-155.0,-62.1,206.5,-10.1,353.1
34,-343.2,-218.8,-89.2,212.5,-12.4,416.7
34,-240.7,-156.1,-24.6,213.0,-4.9,287.9
34,-783.0,-616.3,-217.0,218.2,-12.3,1019.8
34,-649.8,-525.9,-135.1,219.0,-9.2,846.8
34,-492.7,-443.3,-193.3,222.0,-16.3,690.4
34,-741.8,-605.8,-222.6,219.2,-13.1,983.3
34,-826.0,-814.2,-145.2,224.6,-7.1,1168.9
35,-804.4,-793.7,-144.8,224.6,-7.3,1139.3
35,-320.8,-155.5,-49.5,205.9,-7.9,359.9
35,-326.3,-127.7,-47.6,201.4,-7.7,353.6
35,-306.6,-128.3,-52.3,202.7,-8.9,336.5
35,-198.3,379.1,-23.7,117.6,-3.2,428.5
35,-143.1,348.7,32.9,112.3,5.0,378.4
35,-308.2,-119.1,-46.1,201.1,-7.9,333.6
35,-304.6,-141.5,-56.3,204.9,-9.5,340.5
35,-309.1,-112.3,-34.7,200.0,-6.0,330.7
35,-694.1,-571.6,-229.5,219.5,-14.3,928.0
35,-824.3,-838.0,-151.0,225.5,-7.3,1185.1
35,-95.0,224.8,84.0,112.9,19.0,258.1
35,212.6,1009.8,34.2,78.1,1.9,1032.5
35,-377.6,-102.4,-21.0,195.2,-3.1,391.8
35,177.7,941.1,9.6,79.3,0.6,957.8
35,-268.8,-133.4,-82.2,206.4,-15.3,311.1
35,221.3,999.1,13.8,77.5,0.8,1023.4
35,13.3,744.2,-15.3,89.0,-1.2,744.5
35,-123.9,434.2,56.8,105.9,7.2,455.1
35,-392.2,-193.4,-67.6,206.2,-8.8,442.5
35,-74.6,126.4,86.3,120.5,30.5,170.3
35,-791.0,-774.4,-167.4,224.4,-8.6,1119.6
35,-741.0,-605.3,-238.7,219.2,-14.0,986.1
35,223.8,969.9,-0.1,77.0,-0.0,995.4
35,-298.9,-138.0,-6.7,204.8,-1.2,329.3
35,-103.2,440.7,4.8,103.2,0.6,452.6
35,-210.4,-117.0,-79.9,209.1,-18.4,253.7
35,325.4,1008.4,-65.2,72.1,-3.5,1061.6
35,-161.5,382.8,-37.0,112.9,-5.1,417.1
35,-168.3,356.6,-36.8,115.3,-5.3,396.0
35,171.2,977.9,41.2,80.1,2.4,993.6
35,213.6,955.9,9.3,77.4,0.5,979.5
35,190.4,938.2,19.8,78.5,1.2,957.5
35,-713.4,-538.4,-245.0,217.0,-15.3,926.7
35,-341.1,-217.1,-84.7,212.5,-11.8,413.1
35,-5.8,619.5,-2.4,90.5,-0.2,619.5
35,-347.1,-136.9,-50.1,201.5,-7.6,376.5
35,-314.0,-177.7,-69.2,209.5,-10.9,367.4
35,-272.5,-137.8,-59.3,206.8,-11.0,311.1
35,-680.7,-457.4,-208.2,213.9,-14.2,846.1
35,29.0,769.9,-19.0,87.8,-1.4,770.7
35,207.3,926.8,17.7,77.4,1.1,949.9
35,67.5,789.3,-5.4,85.1,-0.4,792.2
35,14.5,733.6,-17.4,88.9,-1.4,733.9
35,-128.6,328.9,133.9,111.4,20.8,377.7
35,-372.7,-83.5,-15.2,192.6,-2.3,382.2
35,-361.8,-98.4,-52.5,195.2,-8.0,378.6
35,-384.5,-113.8,-16.7,196.5,-2.4,401.3
35,-375.7,-114.0,-10.4,196.9,-1.5,392.8
35,-321.2,-142.2,-50.2,203.9,-8.1,354.8
35,-356.0,-162.2,-55.6,204.5,-8.1,395.1
35,-368.0,-173.6,-46.4,205.3,-6.5,409.5
35,-349.3,-231.2,-99.2,213.5,-13.3,430.5
35,-690.7,-469.0,-209.7,214.2,-14.1,860.8
35,-677.1,-466.1,-197.3,214.5,-13.5,845.4
35,-653.2,-482.0,-254.3,216.4,-17.4,850.7
35,-510.9,-420.2,-212.3,219.4,-17.8,694.7
35,-494.9,-412.8,-207.8,219.8,-17.9,677.1
35,-815.8,-836.1,-129.2,225.7,-6.3,1175.3
35,-818.9,-851.2,-130.9,226.1,-6.3,1188.4
35,-158.3,448.6,-18.4,109.4,-2.2,476.1
35,-343.0,-173.5,-60.8,206.8,-9.0,389.2
35,-126.5,308.6,94.8,112.3,15.9,346.7
35,-56.7,443.3,-29.2,97.3,-3.7,447.9
35,-309.4,-146.5,-47.3,205.3,-7.9,345.6
35,-351.6,-165.5,-65.1,205.2,-9.5,394.0
35,-324.8,-174.1,-67.0,208.2,-10.3,374.6
35,207.8,1002.6,34.3,78.3,1.9,1024.5
35,94.8,867.8,25.5,83.8,1.7,873.3
35,74.0,812.8,14.7,84.8,1.0,816.3
35,-5.9,623.3,-1.9,90.5,-0.2,623.3
35,-17.0,561.1,10.3,91.7,1.1,561.5
35,-81.2,741.8,51.0,96.2,3.9,748.0
35,-71.2,442.7,94.4,99.1,11.9,458.2
35,-124.1,435.3,57.1,105.9,7.2,456.2
35,-142.0,363.6,68.0,111.3,9.9,396.2
35,-124.9,308.7,93.6,112.0,15.7,345.9
35,-183.3,376.6,-30.4,116.0,-4.2,419.9
35,-300.4,-42.0,-27.6,188.0,-5.2,304.6
35,-365.6,-157.4,-27.9,203.3,-4.0,399.0
35,-329.8,-166.4,-53.6,206.8,-8.3,373.3
35,-311.1,-155.0,-60.0,206.5,-9.8,352.7
35,-343.2,-218.8,-87.1,212.5,-12.1,416.2
35,-240.7,-156.1,-22.5,213.0,-4.5,287.8
35,-783.0,-616.3,-218.3,218.2,-12.4,1020.1
35,-649.8,-525.9,-135.3,219.0,-9.2,846.8
35,-492.7,-443.3,-192.4,222.0,-16.2,690.1
35,-741.8,-605.8,-223.7,219.2,-13.1,983.5
35,-826.0,-814.2,-147.3,224.6,-7.2,1169.1
36,-804.4,-793.7,-146.8,224.6,-7.4,1139.5
36,-320.8,-155.5,-47.4,205.9,-7.6,359.6
36,-326.3,-127.7,-45.5,201.4,-7.4,353.3
36,-306.6,-128.3,-50.2,202.7,-8.6,336.1
36,-198.3,379.1,-24.0,117.6,-3.2,428.5
36,-143.1,348.7,32.7,112.3,5.0,378.3
36,-308.2,-119.1,-43.9,201.1,-7.6,333.3
36,-304.6,-141.5,-54.2,204.9,-9.2,340.2
36,-309.1,-112.3,-32.5,200.0,-5.6,330.5
36,-694.1,-571.6,-230.2,219.5,-14.4,928.2
36,-824.3,-838.0,-153.1,225.5,-7.4,1185.4
36,-95.0,224.8,84.4,112.9,19.1,258.2
36,212.6,1009.8,33.7,78.1,1.9,1032.5
36,-377.6,-102.4,-18.8,195.2,-2.8,391.7
36,177.7,941.1,9.5,79.3,0.6,957.8
36,-268.8,-133.4,-80.0,206.4,-14.9,310.6
36,221.3,999.1,13.3,77.5,0.7,1023.4
36,13.3,744.2,-15.1,89.0,-1.2,744.5
36,-123.9,434.2,56.1,105.9,7.1,455.0
36,-392.2,-193.4,-65.5,206.2,-8.5,442.2
36,-74.6,126.4,87.2,120.5,30.7,170.7
36,-791.0,-774.4,-169.4,224.4,-8.7,1119.9
36,-741.0,-605.3,-239.8,219.2,-14.1,986.4
36,223.8,969.9,-0.5,77.0,-0.0,995.4
36,-298.9,-138.0,-4.5,204.8,-0.8,329.2
36,-103.2,440.7,4.1,103.2,0.5,452.6
36,-210.4,-117.0,-77.8,209.1,-17.9,253.0
36,325.4,1008.4,-65.6,72.1,-3.5,1061.6
36,-161.5,382.8,-37.4,112.9,-5.1,417.2
36,-168.3,356.6,-37.0,115.3,-5.4,396.1
36,171.2,977.9,40.9,80.1,2.4,993.6
36,213.6,955.9,9.1,77.4,0.5,979.5
36,190.4,938.2,19.7,78.5,1.2,957.5
36,-713.4,-538.4,-245.5,217.0,-15.4,926.9
36,-341.1,-217.1,-82.5,212.5,-11.5,412.7
36,-5.8,619.5,-3.0,90.5,-0.3,619.5
36,-347.1,-136.9,-47.9,201.5,-7.3,376.2
36,-314.0,-177.7,-67.0,209.5,-10.5,367.0
36,-272.5,-137.8,-57.2,206.8,-10.6,310.7
36,-680.7,-457.4,-208.2,213.9,-14.2,846.1
36,29.0,769.9,-18.7,87.8,-1.4,770.7
36,207.3,926.8,17.7,77.4,1.1,949.9
36,67.5,789.3,-4.9,85.1,-0.4,792.2
36,14.5,733.6,-17.4,88.9,-1.4,733.9
36,-128.6,328.9,133.8,111.4,20.8,377.6
36,-372.7,-83.5,-13.0,192.6,-1.9,382.2
36,-361.8,-98.4,-50.3,195.2,-7.6,378.3
36,-384.5,-113.8,-14.5,196.5,-2.1,401.2
36,-375.7,-114.0,-8.3,196.9,-1.2,392.7
36,-321.2,-142.2,-48.1,203.9,-7.8,354.5
36,-356.0,-162.2,-53.5,204.5,-7.8,394.9
36,-368.0,-173.6,-44.3,205.3,-6.2,409.3
36,-349.3,-231.2,-97.1,213.5,-13.1,430.0
36,-690.7,-469.0,-209.7,214.2,-14.1,860.8
36,-677.1,-466.1,-197.2,214.5,-13.5,845.3
36,-653.2,-482.0,-254.2,216.4,-17.4,850.7
36,-510.9,-420.2,-211.2,219.4,-17.7,694.4
36,-494.9,-412.8,-206.7,219.8,-17.8,676.8
36,-815.8,-836.1,-131.4,225.7,-6.4,1175.5
36,-818.9,-851.2,-133.0,226.1,-6.4,1188.6
36,-158.3,448.6,-19.1,109.4,-2.3,476.1
36,-343.0,-173.5,-58.6,206.8,-8.7,388.8
36,-126.5,308.6,94.8,112.3,15.9,346.7
36,-56.7,443.3,-30.0,97.3,-3.8,447.9
36,-309.4,-146.5,-45.2,205.3,-7.5,345.3
36,-351.6,-165.5,-63.0,205.2,-9.2,393.7
36,-324.8,-174.1,-64.8,208.2,-10.0,374.2
36,207.8,1002.6,33.8,78.3,1.9,1024.5
36,94.8,867.8,26.1,83.8,1.7,873.4
36,74.0,812.8,15.3,84.8,1.1,816.3
36,-5.9,623.3,-2.6,90.5,-0.2,623.3
36,-17.0,561.1,9.4,91.7,1.0,561.4
36,-81.2,741.8,50.8,96.2,3.9,748.0
36,-71.2,442.7,93.7,99.1,11.8,458.1
36,-124.1,435.3,56.4,105.9,7.1,456.1
36,-142.0,363.6,67.7,111.3,9.8,396.2
36,-124.9,308.7,93.5,112.0,15.7,345.9
36,-183.3,376.6,-30.7,116.0,-4.2,420.0
36,-300.4,-42.0,-25.6,188.0,-4.8,304.4
36,-365.6,-157.4,-25.8,203.3,-3.7,398.9
36,-329.8,-166.4,-51.5,206.8,-7.9,373.0
36,-311.1,-155.0,-57.8,206.5,-9.4,352.3
36,-343.2,-218.8,-85.0,212.5,-11.8,415.8
36,-240.7,-156.1,-20.4,213.0,-4.1,287.6
36,-783.0,-616.3,-219.7,218.2,-12.4,1020.4
36,-649.8,-525.9,-135.5,219.0,-9.2,846.9
36,-492.7,-443.3,-191.4,222.0,-16.1,689.9
36,-741.8,-605.8,-224.8,219.2,-13.2,983.8
36,-826.0,-814.2,-149.4,224.6,-7.3,1169.4
37,-804.4,-793.7,-148.8,224.6,-7.5,1139.8
37,-320.8,-155.5,-45.2,205.9,-7.2,359.4
37,-326.3,-127.7,-43.3,201.4,-7.0,353.1
37,-306.6,-128.3,-48.0,202.7,-8.2,335.8
37,-198.3,379.1,-24.2,117.6,-3.2,428.5
37,-143.1,348.7,32.5,112.3,4.9,378.3
37,-308.2,-119.1,-41.8,201.1,-7.2,333.0
37,-304.6,-141.5,-52.0,204.9,-8.8,339.9
37,-309.1,-112.3,-30.4,200.0,-5.3,330.3
37,-694.1,-571.6,-230.8,219.5,-14.4,928.3
37,-824.3,-838.0,-155.2,225.5,-7.5,1185.7
37,-95.0,224.8,84.7,112.9,19.1,258.3
37,212.6,1009.8,33.2,78.1,1.8,1032.5
37,-377.6,-102.4,-16.6,195.2,-2.4,391.6
37,177.7,941.1,9.5,79.3,0.6,957.8
37,-268.8,-133.4,-77.9,206.4,-14.6,310.0
37,221.3,999.1,12.8,77.5,0.7,1023.4
37,13.3,744.2,-15.0,89.0,-1.2,744.5
37,-123.9,434.2,55.5,105.9,7.0,454.9
37,-392.2,-193.4,-63.4,206.2,-8.2,441.9
37,-74.6,126.4,88.1,120.5,31.0,171.2
37,-791.0,-774.4,-171.3,224.4,-8.8,1120.1
37,-741.0,-605.3,-240.8,219.2,-14.1,986.6
37,223.8,969.9,-0.9,77.0,-0.1,995.4
37,-298.9,-138.0,-2.4,204.8,-0.4,329.2
37,-103.2,440.7,3.3,103.2,0.4,452.6
37,-210.4,-117.0,-75.7,209.1,-17.5,252.4
37,325.4,1008.4,-66.0,72.1,-3.6,1061.7
37,-161.5,382.8,-37.7,112.9,-5.2,417.2
37,-168.3,356.6,-37.2,115.3,-5.4,396.1
37,171.2,977.9,40.5,80.1,2.3,993.6
37,213.6,955.9,8.8,77.4,0.5,979.5
37,190.4,938.2,19.7,78.5,1.2,957.5
37,-713.4,-538.4,-246.0,217.0,-15.4,927.0
37,-341.1,-217.1,-80.4,212.5,-11.2,412.2
37,-5.8,619.5,-3.7,90.5,-0.3,619.5
37,-347.1,-136.9,-45.7,201.5,-7.0,375.9
37,-314.0,-177.7,-64.8,209.5,-10.2,366.6
37,-272.5,-137.8,-55.0,206.8,-10.2,310.3
37,-680.7,-457.4,-208.0,213.9,-14.2,846.1
37,29.0,769.9,-18.4,87.8,-1.4,770.7
37,207.3,926.8,17.7,77.4,1.1,949.9
37,67.5,789.3,-4.4,85.1,-0.3,792.2
37,14.5,733.6,-17.3,88.9,-1.4,733.9
37,-128.6,328.9,133.6,111.4,20.7,377.6
37,-372.7,-83.5,-10.9,192.6,-1.6,382.1
37,-361.8,-98.4,-48.2,195.2,-7.3,378.0
37,-384.5,-113.8,-12.4,196.5,-1.8,401.2
37,-375.7,-114.0,-6.1,196.9,-0.9,392.7
37,-321.2,-142.2,-45.9,203.9,-7.4,354.3
37,-356.0,-162.2,-51.3,204.5,-7.5,394.6
37,-368.0,-173.6,-42.1,205.3,-5.9,409.1
37,-349.3,-231.2,-94.9,213.5,-12.8,429.5
37,-690.7,-469.0,-209.7,214.2,-14.1,860.8
37,-677.1,-466.1,-197.1,214.5,-13.5,845.3
37,-653.2,-482.0,-254.1,216.4,-17.4,850.6
37,-510.9,-420.2,-210.2,219.4,-17.6,694.1
37,-494.9,-412.8,-205.5,219.8,-17.7,676.4
37,-815.8,-836.1,-133.4,225.7,-6.5,1175.8
37,-818.9,-851.2,-135.1,226.1,-6.5,1188.9
37,-158.3,448.6,-19.7,109.4,-2.4,476.1
37,-343.0,-173.5,-56.4,206.8,-8.3,388.5
37,-126.5,308.6,94.7,112.3,15.9,346.7
37,-56.7,443.3,-30.8,97.3,-3.9,448.0
37,-309.4,-146.5,-43.0,205.3,-7.2,345.0
37,-351.6,-165.5,-60.8,205.2,-8.9,393.3
37,-324.8,-174.1,-62.7,208.2,-9.7,373.8
37,207.8,1002.6,33.3,78.3,1.9,1024.4
37,94.8,867.8,26.7,83.8,1.8,873.4
37,74.0,812.8,15.9,84.8,1.1,816.3
37,-5.9,623.3,-3.2,90.5,-0.3,623.3
37,-17.0,561.1,8.6,91.7,0.9,561.4
37,-81.2,741.8,50.7,96.2,3.9,748.0
