phase,xc,yc,zc
83,-8864.144911130548,-604.8506489561123,-192.97111647142003
83,-7898.1185559765245,969.8904922232487,-4.098736304137283
83,-8420.563329903442,-138.08499907946273,120.33017913377054
83,-8225.441769051746,440.7109640928417,-18.53822217116096
83,-8332.254423160792,-117.06085391111809,35.21677954240538
83,-7796.513890744123,1008.2587126186717,-57.84005541135213
83,-8283.816905899414,382.70486251853197,-50.54575556460703
83,-8290.650303905526,356.4798369832414,-45.45878420613435
83,-7951.230085700608,978.0331011870453,39.42753803618796
83,-7908.348443220812,955.8389472281306,8.28803464070699
83,-7931.105736889597,938.0588719907541,26.996030222733275
83,-8836.181014068317,-537.8092200061947,-177.12717977009677
83,-8462.91605380692,-217.2566491472111,53.495444877103864
83,-8127.43442684886,619.4988209607598,-0.8193812115166352
83,-8469.010380594063,-136.76059036627288,80.12235252577977
83,-8435.904796794859,-177.6754959382752,63.98987125434801
83,-8394.476956920265,-137.70786503555507,64.9654492738839
83,-8802.96129686298,-457.3717865808144,-113.21465227876251
83,-8092.381890038253,769.9132789778073,26.104469512389066
83,-7914.790621509104,926.8053602182598,26.901197033755516
83,-8054.2495579288,789.2560137011455,44.13839412528119
83,-8107.890862681418,733.5636594785944,19.48448139123206
83,-8250.557384522079,328.80153779682104,127.07976738124225
83,-8494.40588916534,-83.29900736296231,109.91173408782274
83,-8483.726911814452,-98.32248638425409,73.7624475489257
83,-8506.239913181098,-113.8946892247989,113.62877020565503
83,-8497.420990926088,-114.14540982470163,118.93336051080752
83,-8442.931293734131,-142.29440370498827,79.13627839826376
83,-8477.766331735143,-162.21097259119455,78.77461506069321
83,-8489.61755204025,-173.86723214074888,89.82309865865165
83,-8471.212140817282,-231.1886428408976,40.71430819612242
83,-8812.896845626576,-469.3058574622647,-118.65249234528508
83,-8799.751239809193,-465.60296282421393,-103.2548062341209
83,-8775.727659391225,-481.64444190004315,-160.4400497109896
83,-8633.404395932306,-419.86686331264514,-86.21499352649579
83,-8617.347842614037,-412.51566770668677,-78.85059928089896
83,-8938.18197595965,-835.9540415567171,-147.51074128637626
83,-8941.38939689741,-851.0363073288892,-151.5130352491355
83,-8280.141161764126,448.6956483235111,-40.57795693365231
83,-8464.95149365414,-173.31815833378346,73.65101727059796
83,-8248.358168191013,308.6021717741992,92.02205685249288
83,-8178.947569916236,443.2639085430039,-53.83683732063037
83,-8431.310072466078,-146.29529021416747,81.33709746539222
83,-8473.526139008613,-165.48503715144423,68.73329067495374
83,-8446.628803338454,-174.14016655395167,66.22564780550016
83,-7914.302859234253,1002.6689691721126,30.993077464351124
83,-8027.571340311243,867.8307621798654,69.36455226893344
83,-8047.888504446314,812.7664976571943,66.2402195913229
83,-8127.465441892707,623.3333995877963,0.1360201787626849
83,-8138.684878619807,561.0602023074074,-2.6822217180665078
83,-8202.410420312299,741.8281054585143,79.73379561054628
83,-8192.760269325723,442.7324359571165,70.48314086636148
83,-8245.959683316085,435.38102183527224,34.553871251257014
83,-8263.677965061665,363.6843478538739,56.00101938205761
83,-8246.505986910555,308.6713859852903,90.66853249874595
83,-8305.74360545386,376.4585475028547,-41.326573606323684
83,-8422.169678539683,-42.2115836949866,82.17463819009708
83,-8487.305027730159,-157.43016095358743,106.33438752319003
83,-8451.543972609523,-166.55312742022113,79.48970170469977
83,-8432.901179345807,-155.0846530656209,69.82504816482806
83,-8465.159670110963,-218.68283489150744,51.56667805295265
83,-8362.365935106018,-156.24710676808718,102.05425775927057
83,-8905.52341071195,-616.1743596515507,-185.35260398926795
83,-8771.76161898893,-526.0341433401521,-52.13796320794095
83,-8614.808975428847,-443.5451200638636,-67.56288059460468
83,-8864.702487950712,-605.3343019789847,-179.13317492504757
83,-8948.336639553778,-814.4368164722798,-162.87499094354033
84,-8926.96373351082,-793.3825791683923,-154.08362268606294
84,-8442.525700573759,-155.72861804322818,83.2022307298875
84,-8447.978040134067,-127.8206868819576,82.1439037517666
84,-8428.457557503307,-128.2629145036951,75.41643705467482
84,-8320.318482140465,379.125653520376,-35.01401073644704
84,-8264.985359835257,348.709549491127,22.482185465360764
84,-8430.068996484844,-118.94248130929753,80.44166908708112
84,-8426.424828830446,-141.3836208492336,73.56380018942903
84,-8430.838238956085,-112.48232850164973,90.89583514172782
84,-8816.308753952811,-571.9735335484208,-163.6438562988348
84,-8946.343601725284,-838.3848004428387,-169.57817899722065
84,-8216.754356746536,224.83703539961678,96.59657861011692
84,-7909.154408460984,1009.7656896691719,31.063684859379343
84,-8499.30629360908,-102.57999027541815,109.21955343333593
84,-7944.169791847681,941.0423815688894,17.00328216449264
84,-8390.747455191218,-133.44810744114812,43.00138882025162
84,-7900.508432704425,999.0863598396651,9.517764027336789
84,-8108.973090833151,744.1764205701261,24.664959228875198
84,-8245.6394060904,434.249272804444,33.72940939948119
84,-8514.21168339713,-193.07110835604024,73.94893770884292
84,-8196.138193863053,126.35193784718882,123.29002940991157
84,-8913.293490098511,-774.4345299274744,-170.35590560137823
84,-8864.128469326532,-604.8409114381008,-191.21328882558961
84,-7898.1185559765245,969.8904922232487,-4.098736304137283
84,-8420.519064180695,-138.06675801229636,122.19860207517249
84,-8225.427849849264,440.6429990231901,-19.32825947678041
84,-8332.272008052722,-117.07244751250303,36.48321509296603
84,-7796.513890744123,1008.2587126186717,-57.84005541135213
84,-8283.846533110342,382.77040026363045,-51.305051773651776
84,-8290.686400766992,356.55229374423044,-46.18047302540061
84,-7951.230085700608,978.0331011870453,39.42753803618796
84,-7908.348443220812,955.8389472281306,8.28803464070699
84,-7931.105736889597,938.0588719907541,26.996030222733275
84,-8836.335266070779,-537.9316880703833,-173.8987798414384
84,-8462.881166427193,-217.23905712067497,56.33454308977303
84,-8127.43442684886,619.4988209607598,-0.8193812115166352
84,-8468.991365085905,-136.75512031756432,82.12328645973997
84,-8435.875207705565,-177.66152829341124,65.90282934676665
84,-8394.370474077905,-137.65687342859678,67.12591904415095
84,-8803.015248758753,-457.41307974275185,-110.28725557903684
84,-8092.378853621514,769.9027230502998,27.4492006718016
84,-7914.792655164159,926.8152440680911,25.243688769894668
84,-8054.241081789158,789.3135113473406,45.52404626160119
84,-8107.887563648135,733.564774880431,20.76502456550724
84,-8250.58996270926,328.87605818719834,125.76127587656993
84,-8494.574662929988,-83.33756245817952,111.35873398384823
84,-8483.64495499661,-98.30160692658325,75.75357929001228
84,-8506.141338538218,-113.8671535231348,115.8183156995538
84,-8497.387240065867,-114.1368518429405,121.11052936788565
84,-8443.00727315657,-142.33023655782245,81.04138358059899
84,-8477.75413382273,-162.20785714561978,80.8667663081587
84,-8489.640958449545,-173.88095807998926,92.02053053348064
84,-8471.201960797061,-231.18563166414685,42.91226748977019
84,-8812.88468880233,-469.30281322764677,-115.65550076543326
84,-8799.775445704694,-465.6247563807836,-100.3254191287503
84,-8775.758514047106,-481.67278775971675,-157.47581407673084
84,-8633.444985656844,-419.90765868035663,-82.67164148832978
84,-8617.434365784691,-412.5950874664546,-75.41487209413546
84,-8938.383223580362,-836.165618552224,-145.4713535052893
84,-8941.320763340933,-850.9650252862282,-151.49860246286778
84,-8280.140193678151,448.6867718456227,-41.421181535479526
84,-8464.877398367908,-173.28425674814417,76.37545351092942
84,-8248.33226511683,308.53512296823374,91.39848822649807
84,-8178.945466111633,443.23157191079395,-54.63337115820696
84,-8431.274948621953,-146.28166706084392,83.79694393468807
84,-8473.482674170054,-165.4679007309908,71.48352970607661
84,-8446.602083056312,-174.1294246477575,68.83529549838156
84,-7914.303954450676,1002.6857711322814,29.205939853669967
84,-8027.571340311243,867.8307621798654,69.36455226893344
84,-8047.888504446314,812.7664976571943,66.2402195913229
84,-8127.465441892707,623.3333995877963,0.1360201787626849
84,-8138.687853257134,561.1600706239449,-2.6864015368129586
84,-8202.421166745724,741.9272140898381,79.74166919713423
84,-8192.775473190191,442.8021751707796,68.90712316043064
84,-8245.940563150318,435.3067760147271,33.76089567430835
84,-8263.688592313549,363.70260497904474,54.62971766095409
84,-8246.525858222478,308.7129519556693,89.46585764738916
84,-8305.740685872663,376.44864826764643,-42.07246940616782
84,-8422.138113766589,-42.2077426508658,83.82214477434385
84,-8487.336261358529,-157.44602878735736,108.523786988995
84,-8451.528365838294,-166.5478084429118,81.47099525352448
84,-8432.851623596043,-155.06309934072155,72.29353603063373
84,-8465.18564270423,-218.70288423768815,53.71309206933309
84,-8362.407427658745,-156.27677878126036,103.69318709545055
84,-8905.495250065404,-616.1558687126757,-183.53221193236803
84,-8771.797658305324,-526.0694156141012,-49.20256598346119
84,-8614.663978650455,-443.4200518383298,-65.18359119229495
84,-8864.666426995293,-605.3085547920463,-177.37954189740952
84,-8948.266292803677,-814.3674849990124,-162.85935503727123
85,-8927.106945447662,-793.5288253640324,-152.0955833996578
85,-8442.478736942287,-155.70899700475883,85.76041507960008
85,-8448.04036567394,-127.84702417484453,84.0476103345137
85,-8428.4617123014,-128.2665705993171,77.20550082296828
85,-8320.366461640251,379.21364677702303,-35.78692206575213
85,-8264.987696992815,348.7111438100926,21.82437703770693
85,-8430.139718853205,-118.97155254519933,82.24321548808626
85,-8426.43783430135,-141.39180490902132,75.36881088145617
85,-8430.855774090744,-112.49039546690737,92.70145322115278
85,-8816.176279271653,-571.8678562334419,-161.97393244638653
85,-8946.274390891971,-838.3144130026201,-169.56219560548217
85,-8216.732380992591,224.7820737065361,96.1116089391358
85,-7909.155453156587,1009.7826105526866,29.262585084887
85,-8499.230028896656,-102.56075859136597,111.35601133838901
85,-7944.169791847681,941.0423815688894,17.00328216449264
85,-8390.690288888343,-133.42240438155753,45.10385624117891
85,-7900.508432704425,999.0863598396651,9.517764027336789
85,-8108.969904460827,744.1684844850541,25.963979476722862
85,-8245.654747680068,434.28897001251255,32.153254222129384
85,-8514.222486287896,-193.07935699191088,76.2750361235141
85,-8196.187824568502,126.43483420003327,122.97698790993405
85,-8913.45778442442,-774.6003074216707,-168.4063141842933
85,-8864.033821512123,-604.7674342948925,-189.43472825159125
85,-7898.1185559765245,969.8904922232487,-4.098736304137283
85,-8420.551805870899,-138.08413727023566,124.09920789447679
85,-8225.421827004253,440.59998396066976,-20.91714365836203
85,-8332.257342927176,-117.06669102624507,38.17034689611714
85,-7796.513890744123,1008.2587126186717,-57.84005541135213
85,-8283.827464754202,382.7162626781969,-52.79016943646102
85,-8290.67262014566,356.51550441137994,-47.591131049724574
85,-7951.247280391486,977.9346084276106,39.42566215118932
85,-7908.326633631951,955.9365316025286,8.286757257821925
85,-7931.107978444673,938.0688758427823,25.325258194579753
85,-8836.21369463965,-537.8432947160019,-172.23220831887835
85,-8462.88594544654,-217.24558555896573,58.46920245551831
85,-8127.43442684886,619.4988209607598,-0.8193812115166352
85,-8468.950470245225,-136.74170747870926,84.79339536448316
85,-8435.85077267055,-177.65140919232508,68.45910690020409
85,-8394.41390631231,-137.6809404169209,68.76989375522328
85,-8802.978519685537,-457.3934627147298,-107.34558551171051
85,-8092.378853621514,769.9027230502998,27.4492006718016
85,-7914.792655164159,926.8152440680911,25.243688769894668
85,-8054.241081789158,789.3135113473406,45.52404626160119
85,-8107.887563648135,733.564774880431,20.76502456550724
85,-8250.553184652841,328.7776314081264,125.05981657530009
85,-8494.485908831133,-83.31892379566841,113.45097118827732
85,-8483.64819273653,-98.30388502148801,77.76030181844138
85,-8506.124476897567,-113.86384118477613,118.0329150070909
85,-8497.341955105207,-114.12479136644333,123.29002098032137
85,-8442.983782298805,-142.32197353082665,82.93154236357525
85,-8477.82160723964,-162.2410698484532,82.97607697598495
85,-8489.653629920633,-173.8896122988427,94.22013584668915
85,-8471.228910760088,-231.20844631136526,45.847532693780785
85,-8812.945335556198,-469.3492154193265,-112.67607067148663
85,-8799.791059698571,-465.64064265254814,-97.39731885734389
85,-8775.780683274837,-481.69472657873183,-154.5134975523583
85,-8633.336571999525,-419.82362724334473,-80.28552657629251
85,-8617.306809406282,-412.49376987660673,-73.0915852322129
85,-8938.314059749671,-836.0947810718314,-145.4572674875407
85,-8941.525293134393,-851.1830495196901,-149.43658578907832
85,-8280.171687524105,448.7699793608965,-42.277703906143905
85,-8464.876705279637,-173.28656709745766,78.43085682449704
85,-8248.353345851254,308.5790048382871,90.1935047156513
85,-8178.955750039601,443.29559879315536,-55.44683608989153
85,-8431.3269310196,-146.30849816792934,85.66204783366311
85,-8473.41609744887,-165.43905691508178,73.54395742422037
85,-8446.636837741284,-174.15076432367954,70.80381467235367
85,-7914.32423466666,1002.5878525999442,29.20511896110616
85,-8027.571340311243,867.8307621798654,69.36455226893344
85,-8047.879440969231,812.8659307985764,66.24577870798439
85,-8127.465441892707,623.3333995877963,0.1360201787626849
85,-8138.689117438593,561.1181679880401,-3.6662055022257007
85,-8202.421166745724,741.9272140898381,79.74166919713423
85,-8192.774895396187,442.7858936995616,68.11390697415789
85,-8245.948441450204,435.32733599624873,32.970917461278184
85,-8263.6751615163,363.66362953308254,53.939941716030994
85,-8246.58077403662,308.84138520627545,88.28357338451389
85,-8305.780555716286,376.5264006946668,-42.83353387545922
85,-8422.209029306254,-42.2181135275809,84.94193201535938
85,-8487.356440834697,-157.45713896805592,110.71589459994382
85,-8451.591259849789,-166.58216635682967,83.4704554516604
85,-8432.870489117497,-155.07488650511885,74.15736583390553
85,-8465.149404625377,-218.68446237997964,56.57097302161726
85,-8362.316619983669,-156.22137160289168,105.83530665458952
85,-8905.541515531288,-616.1959034102134,-181.7324760433287
85,-8771.825690592956,-526.0982028408371,-46.26770719001721
85,-8614.692773829127,-443.45409908559554,-61.662399147820885
85,-8864.627885896736,-605.2807832650146,-175.62667249813595
85,-8948.195946053575,-814.2981535257447,-162.84371913100188
86,-8926.966138595733,-793.3900480248642,-152.06534632666043
86,-8442.52107416491,-155.7319669668184,87.69903835836811
86,-8448.001527919316,-127.8337002748721,85.93541885404485
86,-8428.453422429126,-128.26566295619952,79.5933226869407
86,-8320.322677522385,379.1225195588453,-37.293939705141874
86,-8264.991064362774,348.71114574254597,20.508752824916932
86,-8430.109651267034,-118.9617162207636,84.02839434156618
86,-8426.531478486895,-141.43744160966918,77.19198794000496
86,-8430.863998773879,-112.49507570471793,94.5091921153433
86,-8816.2826420432,-571.9623721828443,-158.73541204221374
86,-8946.434106285986,-838.4823291891685,-167.4941357723395
86,-8216.761633885417,224.84581061120963,95.20131547933497
86,-7909.155453156587,1009.7826105526866,29.262585084887
86,-8499.236401864686,-102.56399610604137,113.51714277952513
86,-7944.175424159757,941.0352175565129,15.331805393934467
86,-8390.75029710987,-133.45421218735504,46.691593584702645
86,-7900.517389861063,999.0665797634605,7.7317262837477685
86,-8108.969904460827,744.1684844850541,25.963979476722862
86,-8245.634470469848,434.2106848677171,31.36278458801356
86,-8514.222179083854,-193.08214082621578,78.60273024881086
86,-8196.195546307337,126.44633547599179,122.60688686563674
86,-8913.316888221785,-774.4624168462507,-168.3726325974336
86,-8863.93662487328,-604.6918761687169,-187.6572319666103
86,-7898.132894744879,969.8476469610243,-5.835973000769066
86,-8420.574650393412,-138.09694716572753,126.00297626563838
86,-8225.429716906932,440.62490270784053,-21.71633328537238
86,-8332.232340189146,-117.05518150883927,39.85802472161011
86,-7796.513890744123,1008.2587126186717,-57.84005541135213
86,-8283.855499237368,382.77802352998793,-53.55051903376714
86,-8290.664921970578,356.4953995888919,-48.29666458985515
86,-7951.246255340016,977.9658940551477,37.69300769101715
86,-7908.326633631951,955.9365316025286,8.286757257821925
86,-7931.107978444673,938.0688758427823,25.325258194579753
86,-8836.353863177352,-537.9551454997353,-169.00623503387294
86,-8462.905490361074,-217.2626902353171,61.32036640689261
86,-8127.43442684886,619.4988209607598,-0.8193812115166352
86,-8468.90812501838,-136.72705091665836,86.797550085974
86,-8435.886755478381,-177.6745628577616,70.38773735793811
86,-8394.371445791347,-137.66231200265258,70.94842018149419
86,-8803.015111479463,-457.42308578164375,-104.4208915272039
86,-8092.3759073547935,769.8898218655777,28.79391157659574
86,-7914.792655164159,926.8152440680911,25.243688769894668
86,-8054.24135756474,789.2690139435042,46.90667817641232
86,-8107.887563648135,733.564774880431,20.76502456550724
86,-8250.583024746975,328.8451754741244,123.74292727446993
86,-8494.38597739127,-83.29778759845264,115.54473889894456
86,-8483.641058917065,-98.30334632189404,79.76856866525334
86,-8506.261883307812,-113.90569537278229,119.55053478843658
86,-8497.377553206763,-114.13732672426377,125.49754996030623
86,-8443.040923933871,-142.34946365076925,84.84102996712701
86,-8477.788940210481,-162.2286300827713,85.07160195423916
86,-8489.655546585478,-173.89318532808812,96.42185045536544
86,-8471.196256806128,-231.19056221105103,48.0467716797534
86,-8812.727243391046,-469.2036751545818,-111.13995702449685
86,-8799.798089551377,-465.6506269078762,-94.47054250152033
86,-8775.794178306596,-481.7102665640798,-151.55313934312022
86,-8633.352670478862,-419.84429525319626,-76.74698775023305
86,-8617.369785885823,-412.55356332501117,-69.65963007506878
86,-8938.244895918982,-836.0239435914393,-145.44318146979202
86,-8941.456642445248,-851.111749213984,-149.42232572995707
86,-8280.134312326183,448.6516817478445,-43.95178422810307
86,-8464.95438633375,-173.3284887005529,80.50313877422312
86,-8248.326148142147,308.5088060544182,89.57100452023556
86,-8178.965847204514,443.3581586469623,-56.260756947152636
86,-8431.369725173892,-146.33098886823092,87.52948900196179
86,-8473.429218344008,-165.44773334660766,75.6189882210691
86,-8446.662317467788,-174.16713323142497,72.77407600057295
86,-7914.32423466666,1002.5878525999442,29.20511896110616
86,-8027.571340311243,867.8307621798654,69.36455226893344
86,-8047.8831261989235,812.7853719857101,67.67030439571246
86,-8127.465441892707,623.3333995877963,0.1360201787626849
86,-8138.689117438593,561.1181679880401,-3.6662055022257007
86,-8202.406639399698,741.824170784743,81.04407181965138
86,-8192.774095269193,442.76822739714396,67.32089379901367
86,-8245.963065078387,435.3644776530166,31.39085221756539
86,-8263.68315812137,363.6751433741053,52.56924524447813
86,-8246.552616353763,308.7677611147248,87.66284549707947
86,-8305.72843540315,376.41178668162866,-44.31106941782773
86,-8422.162576611376,-42.21218113017353,86.59217028019245
86,-8487.36554103316,-157.4634806020663,112.91064428498049
86,-8451.455016093652,-166.51674802615446,86.0995019808619
86,-8432.968778944773,-155.1262950982894,76.03853521281644
86,-8465.153098067662,-218.69032221169778,58.719711929976164
86,-8362.420308675615,-156.29149137114274,107.50869357651791
86,-8905.508172370968,-616.1733315841724,-179.91340971973287
86,-8771.768224371197,-526.05776976902,-43.32577530867747
86,-8614.781488166458,-443.5420658665639,-58.154927991414844
86,-8864.586866622629,-605.2509889904256,-173.87457255830174
86,-8948.349983928958,-814.4552077661263,-160.80330416890033
87,-8927.106823889166,-793.5338022116115,-150.07747052186255
87,-8442.465611995522,-155.70742760737326,89.62098025334797
87,-8448.044654962998,-127.8525180292686,87.8433309684215
87,-8428.436813662714,-128.260637309045,81.38592442737868
87,-8320.322825821722,379.1190819001522,-38.05425707739551
87,-8264.99209456492,348.70955335602764,19.85094104740039
87,-8430.070583890503,-118.94840852465134,85.81492530907613
87,-8426.433910544498,-141.39500091884958,79.58665329219298
87,-8430.77131556876,-112.46300973957355,96.29660825479007
87,-8816.143162590424,-571.8509150737585,-157.06811012856392
87,-8946.364876229713,-838.4119217385686,-167.47832469367853
87,-8216.738589205494,224.78832438135743,94.7173302806174
87,-7909.155453156587,1009.7826105526866,29.262585084887
87,-8499.390615941347,-102.60692705769941,114.998344246601
87,-7944.175424159757,941.0352175565129,15.331805393934467
87,-8390.669959464572,-133.41700831862906,48.79522490647557
87,-7900.517389861063,999.0665797634605,7.7317262837477685
87,-8108.9667576993015,744.1582815337213,27.262983994193426
87,-8245.641197877405,434.22722248575406,30.574796227950706
87,-8514.210747157556,-193.0794525782701,80.931954156488
87,-8196.202838772524,126.45710913455564,122.23704914576567
87,-8913.408219846002,-774.5567858747227,-166.40648430746
87,-8863.912651956267,-604.675991211317,-185.9019153002522
87,-7898.132894744879,969.8476469610243,-5.835973000769066
87,-8420.587568657153,-138.105174183312,127.9098450576331
87,-8225.437285051832,440.6484472535967,-22.51574093487367
87,-8332.3156274254,-117.10335884340091,41.134612302460745
87,-7796.513890744123,1008.2587126186717,-57.84005541135213
87,-8283.833311014565,382.716493807837,-55.03669037417368
87,-8290.64790872527,356.451767225437,-49.70812945711649
87,-7951.246255340016,977.9658940551477,37.69300769101715
87,-7908.335891283674,955.9146934915402,6.577197479047406
87,-7931.107978444673,938.0688758427823,25.325258194579753
87,-8836.14686716169,-537.8024153256297,-167.3215896250582
87,-8462.888046100528,-217.2550650989839,63.457562801654134
87,-8127.43442684886,619.4988209607598,-0.8193812115166352
87,-8468.94728363194,-136.74451879120681,88.82093169440179
87,-8435.834629457246,-177.6487823069623,72.94765117092555
87,-8394.396483842616,-137.67709210911502,72.59597706309142
87,-8802.960951413468,-457.39174970590676,-101.4826888004583
87,-8092.3759073547935,769.8898218655777,28.79391157659574
87,-7914.792655164159,926.8152440680911,25.243688769894668
87,-8054.24135756474,789.2690139435042,46.90667817641232
87,-8107.8843075226505,733.5636557167453,22.045567846323642
87,-8250.579782412626,328.8325136100217,123.07085450837948
87,-8494.439311972737,-83.31052899210576,116.97398266056038
87,-8483.623538046932,-98.29998657882253,81.77832225870937
87,-8506.225277599437,-113.89653829627755,121.76998113444623
87,-8497.308997397999,-114.11819992779053,127.68199259048643
87,-8442.892770319168,-142.28665763739372,87.34722434712157
87,-8477.835758996758,-162.25243498859493,87.18519923850232
87,-8489.735477424234,-173.93366052157634,98.64440396269859
87,-8471.193179990405,-231.19350657015528,50.98433570115644
87,-8812.774587814669,-469.24103235989634,-108.16327251643389
87,-8799.796543132226,-465.6547144898327,-91.54512709308665
87,-8775.799010488874,-481.7194160071728,-148.5947785805138
87,-8633.430684101062,-419.91578580432366,-73.225021767122
87,-8617.342585923734,-412.5382499692372,-66.21596626847736
87,-8938.374442267737,-836.1620828758837,-143.38971962102306
87,-8941.387991756103,-851.0404489082775,-149.4080656708357
87,-8280.164294720067,448.7305901952077,-44.80927931654549
87,-8464.933968880234,-173.32084015758022,82.56205407031544
87,-8248.344725922563,308.5465921462757,88.3671510214256
87,-8178.963196296168,443.3215376070174,-57.05797037235954
87,-8431.20570998502,-146.25642409706475,89.97670069833131
87,-8473.432305238119,-165.45169010144886,77.69562688077887
87,-8446.594666677507,-174.13445201132802,75.38904513325073
87,-7914.32423466666,1002.5878525999442,29.20511896110616
87,-8027.56054287034,867.9300222464535,69.37010694722113
87,-8047.8831261989235,812.7853719857101,67.67030439571246
87,-8127.465441892707,623.3333995877963,0.1360201787626849
87,-8138.690330700974,561.074556088884,-4.645934939333337
87,-8202.417383892522,741.9232656512652,81.05211938468216
87,-8192.773072907321,442.749176915667,66.5280861140532
87,-8245.942425988413,435.2849061543419,30.598605519028517
87,-8263.704596999807,363.7256598403654,51.88798108011317
87,-8246.56842483922,308.79927983281,86.46152692455871
87,-8305.766524387422,376.4858827501763,-45.0730981869846
87,-8422.126670251144,-42.207532484575864,87.69303567712092
87,-8487.363537161269,-157.4650429388899,115.1079697605997
87,-8451.495521223278,-166.53980217427556,88.1032955311968
87,-8432.8796706574,-155.085028436391,78.51259615726235
87,-8465.087187439638,-218.6530003377336,61.57966483824362
87,-8362.305669394664,-156.22061763810655,109.6566971509082
87,-8905.472227171318,-616.1487106391471,-178.09510077577158
87,-8771.780233080446,-526.0735782446097,-40.392449917855416
87,-8614.685299887344,-443.4609020227889,-55.794181911188055
87,-8864.725449381536,-605.3712063352305,-170.43141832421531
87,-8948.279618072536,-814.3858570161461,-160.7878406722919
88,-8926.965980111021,-793.3949875868916,-150.0475785476612
88,-8442.489049346434,-155.72122530694094,91.56359796018464
88,-8447.986762102793,-127.83172963886753,89.73420441842254
88,-8428.411281902194,-128.25188064734544,83.1799557782212
88,-8320.368262687953,379.20220483574246,-38.82854068660945
88,-8264.992847987849,348.70318190175425,18.535328169161595
88,-8430.113939102393,-118.96692576427955,87.62258493724673
88,-8426.417506549797,-141.38953975898707,81.39681019743227
88,-8430.760970157924,-112.46093438735538,98.10791570506157
88,-8816.235924422574,-571.9342135776691,-153.8323151127826
88,-8946.29564617344,-838.3415142879694,-167.46251361501777
88,-8216.765828270072,224.84729984140418,93.8080192444126
88,-7909.155453156587,1009.7826105526866,29.262585084887
88,-8499.28389715636,-102.57942529579265,117.140618000823
88,-7944.175424159757,941.0352175565129,15.331805393934467
88,-8390.712453099335,-133.44012475019576,50.3852368150258
88,-7900.517389861063,999.0665797634605,7.7317262837477685
88,-8108.9667576993015,744.1582815337213,27.262983994193426
88,-8245.65352253219,434.25632948120466,28.998732581091325
88,-8514.18817619672,-193.07128512230628,83.26264179097558
88,-8196.20970244881,126.46715600657006,121.86747657098675
88,-8913.267282288576,-774.4188539388535,-166.3731468514351
88,-8864.084725490258,-604.8235290159381,-182.45579707783452
88,-7898.132894744879,969.8476469610243,-5.835973000769066
88,-8420.590531890879,-138.10880495501806,129.8197518903659
88,-8225.42870798588,440.5945345497081,-24.10532668643524
88,-8332.272449312411,-117.08173541491914,42.82391522024567
88,-7796.513890744123,1008.2587126186717,-57.84005541135213
88,-8283.821441960943,382.683893374484,-55.77994580224644
88,-8290.68068583831,356.5171901275987,-50.43182868466267
88,-7951.246255340016,977.9658940551477,37.69300769101715
88,-7908.335891283674,955.9146934915402,6.577197479047406
88,-7931.11080140882,938.0760221743301,23.654472381704913
88,-8836.272920335039,-537.9036239459192,-164.0984807869611
88,-8462.794088445255,-217.19984861804832,66.30110982773016
88,-8127.43442684886,619.4988209607598,-0.8193812115166352
88,-8468.884792222518,-136.7219295390695,90.8281116711398
88,-8435.849701513018,-177.6601103558625,74.87976765885384
88,-8394.413582532508,-137.6878639490286,74.24521123086805
88,-8802.980217309128,-457.40972540462957,-98.56084677087591
88,-8092.373051247066,769.8745754629404,30.138598130548836
88,-7914.795319927591,926.8223046779565,23.586166969787193
88,-8054.233294177207,789.3216861112614,48.292698800748774
88,-8107.8843075226505,733.5636557167453,22.045567846323642
88,-8250.606927226218,328.8931886818967,121.75527423754934
88,-8494.415047764294,-83.30632237298369,119.09578031823762
88,-8483.701270921752,-98.3220516661603,83.13535951251149
88,-8506.176909899517,-113.88389893661633,123.9917366460225
88,-8497.410549964141,-114.15022385253073,129.1838428148968
88,-8442.92794518217,-142.30441828541524,89.26094300366267
88,-8477.872181964716,-162.27150497182726,89.30110624028481
88,-8489.715735703447,-173.92700123597717,100.85065806039813
88,-8471.221159478055,-231.2157693396099,53.19223432904669
88,-8812.731369871824,-469.2168676695559,-105.17285957832055
88,-8799.78642841859,-465.6529108160472,-88.62110961357081
88,-8775.7951912822,-481.72218328363806,-145.6384543217708
88,-8633.29601929808,-419.8101768461136,-70.84589333796058
88,-8617.377476792755,-412.57463505591306,-62.78796348334591
88,-8938.236080929522,-836.0203724983099,-143.36189321315595
88,-8941.52132359248,-851.1845258472922,-147.33178867951648
88,-8280.160836851917,448.7146368470178,-45.65343319509444
88,-8464.891422509221,-173.3029047117814,85.30945529358075
88,-8248.36165568243,308.5803633527293,87.16384267929138
88,-8178.957353372335,443.24406516211695,-58.65271484127221
88,-8431.227207426275,-146.26885283989176,91.84818314100295
88,-8473.514794060467,-165.4930303222364,79.7888240089257
88,-8446.598515870885,-174.1392273654899,77.362634691627
88,-7914.3259623113945,1002.601598862824,27.418130272132196
88,-8027.56054287034,867.9300222464535,69.37010694722113
88,-8047.877974572445,812.8017504175875,69.1005949153751
88,-8127.465441892707,623.3333995877963,0.1360201787626849
88,-8138.690330700974,561.074556088884,-4.645934939333337
88,-8202.402609559464,741.8179485544333,82.3545124472372
88,-8192.786077079256,442.80519617358243,64.95289581218384
88,-8245.948792151226,435.30015810112917,29.80866794136923
88,-8263.709976002618,363.73046182126245,50.51758003144911
88,-8246.538997239608,308.7225195951678,85.84190525467022
